title,user ratings,genres,cast
The Hunger Games: The Ballad of Songbirds & Snakes,73.0,"['Action', 'Adventure', 'Science Fiction']","['Dimitri Abold', 'Max Raphael', 'Jonas Martens', 'Konstantin Taffet', 'Jason Schwartzman', 'Daniela Grubert', 'Fionnula Flanagan', 'Knox Gibson', 'Burn Gorman', 'Honor Gillies', 'Aamer Husain', 'Scott Folan', 'Tom Blyth', 'Zoë Renee', 'Luna Steeples', 'Athena Strates', 'Jerome Lance', 'Amélie Hoeferle', 'Eike Onyambu', 'Michael Greco', 'Ayomide Adegun', 'Dexter Sol Ansell', 'Irene Böhm', 'Flora Thiemann', 'Ashley Liao', 'Kaitlyn Akinpelumi', 'Cooper Dillon', 'Peter Dinklage', 'Viola Davis', 'Lilly Cooper', 'Mackenzie Lansing', 'Sofia Sanchez', 'Vaughan Reilly', 'Josh Andrés Rivera', 'Luna Kuse', 'Nick Benson', 'Carl Spencer', 'Rachel Zegler', 'Hiroki Berrecloth', 'Hunter Schafer', 'Donald Sutherland', 'Kjell Brutscheidt', 'George Somner', 'Victoria Paige Watkins', 'Dakota Shapiro', 'Isobel Jesper Jones']"
The Equalizer 3,74.21000000000001,"['Action', 'Thriller', 'Crime']","['Bruno Bilotta', 'Lucia Zotti', 'Cristiano Pittarello', 'Melissa Leo', 'Mauro Cremonini', 'Alessandro Press', 'Dakota Fanning', 'Denzel Washington', 'Arcangelo Iannace', 'Agostino Chiummariello', 'David Denman', 'Giovanni Scotti', 'Andrea Scarduzio', 'Niccolò Senni', 'Luigi Catani', 'Andrea Dodero', 'Isabella Delle Monache', 'Giovanni Trombetta', 'Adriano Sabrie', 'Salvatore Ruocco', 'Sonia Ammar', 'Valerio Da Silva', 'Mariarosaria Mingione', 'Remo Girone', 'Danilo Capuzi', 'Dea Lanzaro', 'Simona Distefano', 'Marco Giuliani', 'Daniele Ornatelli', 'Marta Zoffoli', 'Gaia Scodellaro', 'Beatrice Aiello', 'Alessandro Xavier De Silva', 'Diego Riace', 'Manuela Tasciotti', 'Gian Piero Rotoli', 'Daniele Perrone', 'Zakaria Hamza', 'Marco Cicalese', 'Adolfo Margiotta', 'Gianluigi Scilla', 'Eugenio Mastrandrea', 'Niccolò Fava']"
Dragon Ball: Mystical Adventure,68.03,"['Action', 'Animation']","['Kenji Utsumi', 'Joji Yanami', 'Tessyo Genda', 'Eiko Yamada', 'Naoki Tatsuta', 'Naoko Watanabe', 'Chikao Ohtsuka', 'Ichiro Nagai', 'Mitsuko Horie', 'Shigeru Chiba', 'Hiroko Emori', 'Masato Hirano', 'Hiroyuki Satou', 'Seiko Nakano', 'Toru Furuya', 'Toshio Furukawa', 'Masako Nozawa', 'Hirotaka Suzuoki', 'Banjo Ginga', 'Mami Koyama', 'Hirohiko Kakegawa', 'Daisuke Gori', 'Mayumi Tanaka', 'Shin Aomori', 'Hiromi Tsuru', 'Kōhei Miyauchi']"
Blue Beetle,69.41,"['Action', 'Science Fiction', 'Adventure']","['Franco Castan', 'Sergio Valente', 'Belissa Escobedo', 'Jackson Spidell', 'Gabrielle Ortiz', 'Oshún Ramirez', 'Bruna Marquezine', 'Damián Alcázar', 'Brianna Quinn Lewis', 'Yuli Zorrilla', 'Adriana Barraza', 'Walter J. Buck', 'Xol Gonzalez', 'Ayden Rivera', 'Raoul Max Trujillo', 'Elpidia Carrillo', 'Jorge Jimenez', 'Perris Drew', 'Becky G', 'Susan Sarandon', 'Felipe Esparza', 'Marcus Nelson', 'Harvey Guillén', 'Isabella Aparicio', 'Tahj Vaughans', 'Eyra Agüero Joubert', 'Chente Ydrach', 'Dante Gonzalez-Abreu', 'George Lopez', 'Carlos Ponce', 'Modesto Lacen', 'Xolo Mariduena', 'Esteban Ruiz', 'Jon Z']"
Saw X,74.1,"['Horror', 'Thriller']","['Paulette Hernández', 'Octavio Hinojosa Martínez', 'Sebastián Torres', 'Steven Brand', 'Shawnee Smith', 'James Burg', 'Renata Vaca', 'Michael Beach', 'Isan Beomhyun Lee', 'Katie Barberi', 'Donagh Gordon', 'Cristo Ruiz', 'Kerry Ardra', 'Tobin Bell', 'Joshua Okamoto', 'Baltimore Beltrán', 'Synnøve Macody Lund', 'David Alfano', 'Costas Mandylor', 'Jorge Briseño', 'Natasha Goss', 'Craig Hurley', 'Bailey Guidry', 'Lucía Gómez-Robledo']"
Meg 2: The Trench,67.45,"['Action', 'Science Fiction', 'Horror']","['Wu Jing', 'Richard Glover', 'Sergio Peris-Mencheta', 'Shuya Sophia Cai', 'Bai Narisu', 'Jason Statham', 'Robin Hill', 'Matthew Stirling', 'Whoopie van Raam', 'Kenneth Won', 'Xiong Jinyi', 'Guo Tao', 'Felix Mayr', 'Sui Fong Ivy Tsui', 'Cliff Curtis', 'Able Wanamakok', 'Stewart Alexander', 'Jonny James', 'Kiran Sonia Sawar', 'Enzo di Bonaventura', 'Sara Dee', 'Page Kennedy', 'Li Xin', 'Cai Jingjing', 'Billy Clements', 'Sienna Guillory', 'Longxi', 'Skyler Samuels', 'Dai Lele', 'Melissanthi Mahut']"
The Super Mario Bros. Movie,77.49,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']","['Jason Broad', 'Jeremy Maxwell', 'Nisa Ward', 'Chris Pratt', 'Sebastian Maniscalco', 'Daniel Mora', 'Charles Martinet', 'John DiMaggio', 'Jessica DiCicco', 'Charlie Day', 'Carlos Alazraqui', 'Cathy Cavadini', 'Juliet Jelenic', 'Lee Shorten', 'Aaron Hendry', 'Seth Rogen', 'Phil LaMarr', 'Ashly Burch', 'Willow Geer', 'Scott Menville', 'Anya Taylor-Joy', 'Nora Wyman', 'Rino Romano', 'Kevin Michael Richardson', 'Noreen Reardon', 'Barbara Harris', 'Will Collyer', 'Django Craig', 'Rachel Butera', 'Khary Payton', 'Eric Osmond', 'Cree Summer', 'Jack Black', 'Fred Armisen', 'Keegan-Michael Key', 'Eric Bauza', 'Andy Hirsch']"
Elemental,77.26,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']","['Shila Ommi', 'Jeff Lapensee', 'P.L. Brown', 'Ben Morris', 'Reagan To', 'Joe Pera', 'Mamoudou Athie', 'Leah Lewis', 'Mason Wertheimer', 'Clara Lin Ding', 'Alex Kapp', ""Catherine O'Hara"", 'Jonathan Adams', 'Wendi McLendon-Covey', 'Matthew Yang King', 'Ronobir Lahiri', 'Wilma Bonet', 'Ronnie del Carmen']"
Barbie,71.92,"['Comedy', 'Adventure', 'Fantasy']","['Ramzan Miah', 'Freja Nicole', 'Mason Boyce', 'Alexandra Shipp', 'George Basil', 'Ella Nonini', 'Oliver Wheeler', 'Taylor Bradshaw', 'Asim Chaudhry', 'Adam Ray', 'Adam Paul Robertson', 'Lucy Boynton', 'James Healy', 'Liam Riddick', 'Callum Sterling', 'Adam Crossley', 'America Ferrera', 'Elise Gallup', 'Kingsley Ben-Adir', 'Josh Wild', 'Helen Mirren', 'Ireanne Abenoja', 'Manuela Mora', 'Beccy Jones', 'Shaun Niles', 'Andrew Leung', 'Connor Tidman', 'Millie-Rose Crossley', 'Marisa Abela', 'Alana Rixon', 'David Mumeni', 'Jamie Demetriou', 'Eire Farrell', 'James Bamford', 'Andy Monaghan', 'Redmand Rance', 'Janine Somcio', 'Davide Albonetti', 'Rhea Perlman', 'Grant Thresh', 'Hannah Nazareth', 'Ray Fearon', 'Oliver Chapman', 'Scott Evans', 'Mette Towley', 'Paul Jurewicz', 'Cristian Liberti', 'Kat Collings', 'Mikey French', 'Charlie Goddard', 'Emma Mackey', 'Issa Rae', 'Joe Wolstenholme', 'Tom Stourton', 'Luke Field-Wright', 'Gustave Die', 'Prodromos Marneros', 'Callum Clack', 'Oliver Vaquer', 'Ashley Young', 'Oraldo Austin', 'Grace Jabbari', 'Ann Roth', 'Michael Anderson', 'Benjamin Arthur', 'Ptolemy Slocum', 'Olivia Brody', 'Chris Taylor', 'Sterling Jones', 'Wahchi Vong', 'Anna-Kay Gayle', 'Josie Pocock', 'Zheng Xi Yong', 'Aaron J. Smith', 'Rico Bakker', 'Kathryn Akin', 'Lewis Calcutt', 'Lewis Easter', 'Florivaldo Mossi', 'Adam Blaug', 'Ryan Piers Williams', 'Kayla-Mai Alvares', 'Onyemachi Ejimofor', 'Nicola Coughlan', 'John Cena', 'Michael Cera', 'Lauren Holt', 'Barnaby Quarendon', 'William John Banks', 'Tony Noto', 'Genvieve Toussaint', 'Isabella Nightingale', 'Annie Mumolo', 'Thomas Kalek', 'Jerry Wan', 'Nahum McLean', 'Grace Durkin', 'Ncuti Gatwa', 'Alex Sturman', 'Ariana Greenblatt', 'Richard Womersley', 'Will Ferrell', 'Patrick Luwis', 'Callum Bell', 'Josh Hawkins', 'Ritu Arya', 'Rob Brydon', 'Margot Robbie', 'Connor Swindells', 'Adam Fogarty', 'Maiya Leeke', 'Ana Kayne', 'Daisy Duczmal', 'Sasha Flesch', 'Lily Laight', 'Joshua Smith', 'Jordan Melchor', 'Isla Ashworth', 'Simu Liu', 'Jamaal Lewis', 'Luke Mullen', 'Sia Dauda', 'Erica Ford', 'Naomi Weijand', 'Kate McKinnon', 'Nikkita Chadha', 'Mac Brandt', 'Tom Clark', 'Ellis Harman', 'Charlotte Anderson', 'Brylee Hsu', 'Cameron Everitt', 'Ryan Gosling', 'Deb Hiett', 'Sebastian Skov', 'Carlos Jacott', 'Anvita Nehru', 'Christopher T. Wood', 'McKenna Roberts', 'Hari Nef', 'Mira Jebari', 'Danny Coburn', 'Will Merrick', 'Alex Brown', 'Megan Charles', 'Zara Richards', 'Lucia-Rose Sokolowski', 'Sasha Wareham', 'Charles Tatman', 'Jack William Parry', 'Dua Lipa', 'Emerald Fennell', 'Kingdom Sibanda', 'Marlie Goddard', 'Stan West', 'Miekaile Browne', 'Sasha Milstein', 'Grant Neal', 'Ira Mandela Siobhan', 'Todd Talbot', 'Lisa Spencer', 'Joelle Dyson', 'Hannah Khalique-Brown', 'Tim Hodges', 'Aida Sexton', 'James Leon', 'Yasmin Harrison', 'Sharon Rooney']"
Gran Turismo,79.92,"['Adventure', 'Action', 'Drama']","['Richard Cambridge', 'Ayano Yamamoto', 'Peter Lundie', 'Lindsay Pattison', 'Harki Bhambra', 'Maeve Courtier-Lilley', 'Andrea Vasiliou', 'Matthew Hirsch', 'Geri Horner', 'Djimon Hounsou', 'Will Buxton', 'Kazunori Yamauchi', 'Cavan Jones', 'Daijiro Yoshihara', 'Bence Bauer', 'Royce Cronin', 'Maximilian Mundt', 'Takehiro Hira', 'Selin Cuhadaroglu', 'Lloyd Meredith', 'Archie Madekwe', 'Bianca Bardoe', 'Atsushi Kuwayama', 'Sang Heon Lee', 'Yoojin Lee', 'Daniel Puig', 'Jacques Jouffret', 'Joanne Heywood', 'Jamie Kenna', 'Maya Murofushi', 'Darren Barnet', 'Pepe Barroso', 'Hannah Hornsby', 'John Carter', 'Emelia Hartford', 'Ciaran Joyce', 'Wai Wong', 'Théo Christine', 'Rina Saito', 'Hadia Tarek Mohamed Elsayed Sadek Ghaleb', 'Sadao Ueda', 'Josha Stradowski', 'Thomas Kretschmann', 'Niall McShea', 'Niki Faulkner', 'Mariano González', 'Nikhil Parmar', 'Akie Kotabe', 'Eszter Zavaros', 'Kal Sabir', 'Orlando Bloom', 'David Harbour']"
